chromosome_name	start_position	end_position	strand	ensembl_gene_id	external_gene_name
3	45266617	45267519	-1	ENSG00000178550	AC010170.1
7	112718386	112727833	-1	ENSG00000164604	GPR85
5	143537723	143550278	-1	ENSG00000145817	YIPF5
14	103005981	103006063	1	ENSG00000266015	MIR4309
14	103011591	103022163	1	ENSG00000259230	CTD-2555C10.3
3	45296902	45297112	-1	ENSG00000202268	U3
18	30252634	30353025	-1	ENSG00000197705	KLHL14
3	45525466	45551037	-1	ENSG00000232455	LARS2-AS1
16	1823208	1831709	1	ENSG00000197774	EME2
HSCHR6_MHC_SSTO	32155615	32158971	-1	ENSG00000237405	AGER
14	103049227	103049514	-1	ENSG00000239224	RN7SL546P
14	103128577	103129045	-1	ENSG00000230988	RP11-661D19.1
3	45633747	45633819	1	ENSG00000251927	AC099539.1
14	103161725	103161832	1	ENSG00000202459	Y_RNA
3	45720535	45730626	-1	ENSG00000230530	LIMD1-AS1
17	37921198	38020441	-1	ENSG00000161405	IKZF3
14	103236377	103241128	-1	ENSG00000259508	RP11-661D19.3
12	121866900	122018920	-1	ENSG00000089094	KDM2B
14	103255828	103255928	-1	ENSG00000238853	snoU13
19	45147098	45166850	1	ENSG00000073008	PVR
16	30709030	30710379	-1	ENSG00000261840	RP11-146F11.1
19	56296770	56348166	-1	ENSG00000179873	NLRP11
14	103332193	103332300	1	ENSG00000206969	RNU6-1316P
14	103345958	103346075	1	ENSG00000211990	AL117209.1
16	69152757	69154331	-1	ENSG00000263203	CHTF8
HSCHR6_MHC_COX	31695130	31720011	1	ENSG00000254405	MSH5-SAPCD1
14	103399911	103403514	1	ENSG00000259515	RP11-365N19.2
3	194358234	194358393	-1	ENSG00000272707	RP11-534C12.1
16	30712658	30712756	-1	ENSG00000222287	RNU6-1043P
14	103507806	103508431	1	ENSG00000213176	RPL13P6
3	194370319	194370419	1	ENSG00000266447	AC046143.2
16	30721858	30721986	1	ENSG00000206755	SNORA30
14	103561060	103565222	1	ENSG00000259444	RP11-736N17.8
3	194387894	194387945	-1	ENSG00000221718	AC046143.1
16	30751988	30762702	1	ENSG00000260899	RP11-2C24.4
17	73780681	73821886	1	ENSG00000132478	UNK
3	194426277	194427693	1	ENSG00000233987	AC106706.1
14	103587184	103589344	-1	ENSG00000259717	LINC00677
13	41790505	41837742	-1	ENSG00000120662	MTRF1
14	103606012	103608296	1	ENSG00000259374	RP11-736N17.4
16	30789770	30791473	1	ENSG00000262026	RP11-2C24.6
11	112038095	112043282	1	ENSG00000150783	TEX12
17	73126320	73127890	-1	ENSG00000125458	NT5C
HSCHR6_MHC_COX	31527243	31529513	1	ENSG00000238130	LTA
14	103614934	103615745	1	ENSG00000259535	RPL21P12
11	67070919	67080078	1	ENSG00000172830	SSH3
7	150754297	150773614	1	ENSG00000164889	SLC4A2
8	94767072	94831462	1	ENSG00000164953	TMEM67
14	103650541	103651376	1	ENSG00000259525	GCSHP2
3	145679542	145681410	1	ENSG00000240095	RP11-88H10.3
6	52991762	53013627	-1	ENSG00000137270	GCM1
18	30349758	30354376	1	ENSG00000228835	AC012123.1
12	78224685	78606790	1	ENSG00000067798	NAV3
19	9523272	9546254	-1	ENSG00000174652	ZNF266
17	70339081	70351277	1	ENSG00000264026	RP11-1124B17.1
3	145777372	145779466	-1	ENSG00000261051	RP11-274H2.5
14	103653558	103655365	-1	ENSG00000251533	LINC00605
HSCHR17_4_CTG4	39134095	39143514	-1	ENSG00000262845	KRT40
17	70422080	70424993	1	ENSG00000263680	RP11-57A1.1
10	45950035	46090354	-1	ENSG00000165406	MARCH8
3	145781829	145822991	1	ENSG00000243415	RP11-274H2.2
17	70623370	70623763	1	ENSG00000243514	RPL32P33
14	103669523	103669601	1	ENSG00000239117	AL161669.1
17	70638870	70640629	1	ENSG00000263893	CTD-3010D24.3
14	103674085	103674126	1	ENSG00000270705	RP11-736N17.9
14	103707829	103708309	1	ENSG00000242837	RPL21P13
17	70659962	70660291	-1	ENSG00000200783	RN7SKP180
11	112041253	112071394	1	ENSG00000272790	AP002884.3
17	33905065	34053436	1	ENSG00000006125	AP2B1
3	145784131	145786972	-1	ENSG00000240032	RP11-274H2.3
14	103745560	103746292	1	ENSG00000270938	RAP2CP1
17	70710522	70710610	-1	ENSG00000222545	AC080037.1
7	142552792	142568847	1	ENSG00000106123	EPHB6
17	70814975	70815111	-1	ENSG00000252274	SCARNA24
3	146060783	146066267	-1	ENSG00000243596	RP11-758I14.2
17	70835178	70835857	1	ENSG00000264196	RP11-171G2.1
14	103749270	103749805	1	ENSG00000240624	RP11-45P15.2
3	118864997	118878889	1	ENSG00000163424	C3orf30
17	71064009	71064427	-1	ENSG00000266501	RP11-766H1.1
3	146109150	146134390	-1	ENSG00000241358	RP11-758I14.3
17	71159174	71159498	-1	ENSG00000265469	POLR3KP2
17	71161116	71192732	1	ENSG00000264860	RP11-143K11.5
14	29269290	29299410	-1	ENSG00000257748	RP11-966I7.3
17	71171622	71172772	1	ENSG00000260248	RP11-143K11.1
HSCHR6_MHC_COX	31854934	31857319	-1	ENSG00000237900	ZBTB12
HSCHR17_4_CTG4	39149809	39150512	-1	ENSG00000263101	KRTAP3-3
12	55714346	55715408	1	ENSG00000205330	OR6C1
15	67813406	67819628	1	ENSG00000189227	C15orf61
22	31608225	31676066	1	ENSG00000182541	LIMK2
HSCHR17_4_CTG4	39155572	39156273	-1	ENSG00000263296	KRTAP3-2
3	146289264	146289370	1	ENSG00000199812	RNU6-428P
3	146307389	146308112	1	ENSG00000241457	PLSCR5-AS1
14	29299450	29437606	1	ENSG00000258038	CTD-2384A14.1
HSCHR17_4_CTG4	39164900	39175703	-1	ENSG00000262068	KRTAP3-1
20	584441	591042	-1	ENSG00000125878	TCF15
HSCHR6_MHC_COX	31866341	31866586	-1	ENSG00000257320	AL662834.1
3	146627472	147088443	-1	ENSG00000243620	RP11-649A16.1
3	45784167	45784460	1	ENSG00000244357	RN7SL145P
16	69165194	69265033	1	ENSG00000141076	CIRH1A
16	1826713	1843701	-1	ENSG00000162032	SPSB3
3	45925132	45925605	-1	ENSG00000236930	RP11-852E15.1
3	146639710	146643005	1	ENSG00000242671	RP11-232M24.1
HSCHR17_4_CTG4	39182405	39183581	-1	ENSG00000261862	KRTAP1-5
6	135604670	135818914	-1	ENSG00000135541	AHI1
3	45944679	45944790	1	ENSG00000201635	Y_RNA
3	46064788	46065648	1	ENSG00000226933	NRBF2P2
HSCHR17_4_CTG4	39186076	39186483	-1	ENSG00000263242	KRTAP1-4
19	48673949	48700877	1	ENSG00000185453	C19orf68
3	46183850	46185169	-1	ENSG00000229515	FLT1P1
3	194429150	194502897	1	ENSG00000237222	AC090505.6
11	1074875	1104419	1	ENSG00000198788	MUC2
HSCHR17_4_CTG4	39190263	39191234	-1	ENSG00000262347	KRTAP1-3
12	133548924	133549476	-1	ENSG00000256563	NANOGNBP2
X	21673609	21676448	-1	ENSG00000185915	KLHL34
12	133571776	133571888	-1	ENSG00000252269	RNU4ATAC12P
HSCHR17_4_CTG4	39196936	39197838	-1	ENSG00000262808	KRTAP1-1
21	42676139	42729358	1	ENSG00000183844	FAM3B
Y	25887089	25887252	-1	ENSG00000252681	RNU1-97P
20	627259	634014	-1	ENSG00000271303	SRXN1
6	53132196	53213947	-1	ENSG00000012660	ELOVL5
12	133606975	133613808	-1	ENSG00000246394	RP11-386I8.6
3	194476318	194478151	1	ENSG00000234805	AC090505.5
12	55725485	55726420	1	ENSG00000205329	OR6C3
3	137980279	138048728	-1	ENSG00000181322	NME9
HSCHR17_4_CTG4	39202918	39203693	-1	ENSG00000261852	KRTAP2-1
HSCHR6_MHC_DBB	33150329	33152518	1	ENSG00000225312	HSD17B8
11	6007122	6008215	-1	ENSG00000183313	OR52L1
3	194485967	194489441	-1	ENSG00000230401	AC090505.4
4	176986985	177103978	1	ENSG00000150627	WDR17
16	30116131	30125177	-1	ENSG00000102886	GDPD3
Y	25897335	25897907	1	ENSG00000232910	RAB9AP1
12	55758895	55759833	1	ENSG00000187857	OR6C75
X	52528159	52533303	-1	ENSG00000204376	XAGE1D
X	21724090	21776281	-1	ENSG00000091482	SMPX
3	194548619	194553321	1	ENSG00000238031	AC090505.1
HSCHR17_4_CTG4	39210879	39211741	-1	ENSG00000262731	KRTAP2-1
11	6023216	6024424	-1	ENSG00000183389	OR56A4
20	627270	656444	-1	ENSG00000270299	RP5-850E9.3
3	194815317	194816786	1	ENSG00000233303	XXYLT1-AS1
HSCHR17_4_CTG4	39215722	39216596	-1	ENSG00000262862	KRTAP2-3
12	55794214	55795289	1	ENSG00000205328	OR6C65
3	194855235	194855309	-1	ENSG00000265333	MIR3137
11	6047901	6048971	-1	ENSG00000180934	OR56A1
3	194867459	194867732	-1	ENSG00000244314	RN7SL36P
6	38136227	38607924	-1	ENSG00000183826	BTBD9
20	642240	656823	-1	ENSG00000215397	SCRT2
12	55820038	55820976	1	ENSG00000185821	OR6C76
3	194868600	194873519	1	ENSG00000230266	XXYLT1-AS2
4	113195698	113207059	-1	ENSG00000145365	TIFA
17	40731531	40762641	-1	ENSG00000141699	FAM134C
19	48675575	48790865	1	ENSG00000178150	ZNF114
11	6128914	6130065	1	ENSG00000180919	OR56B4
2	113670548	113676459	1	ENSG00000125571	IL37
10	99152954	99153304	-1	ENSG00000231508	RP11-452K12.6
12	55845998	55846936	1	ENSG00000179695	OR6C2
3	194935516	194935622	1	ENSG00000206600	RNU6-25P
11	6149840	6150706	1	ENSG00000180913	OR56B3P
12	72102951	72104154	-1	ENSG00000257515	RP11-498M15.1
10	99160872	99179281	1	ENSG00000231970	RP11-452K12.7
17	41489795	41489898	1	ENSG00000251763	RNU6-470P
12	55862984	55863922	-1	ENSG00000184954	OR6C70
11	6173006	6173818	-1	ENSG00000180909	OR52B1P
11	112046190	112095422	1	ENSG00000197580	BCO2
17	41522075	41528568	1	ENSG00000267151	MIR2117
10	99180952	99181064	-1	ENSG00000200737	Y_RNA
10	99242426	99242530	1	ENSG00000264677	AL355490.2
11	6190560	6191638	-1	ENSG00000255307	OR52B2
HSCHR6_MHC_COX	31900979	31907413	1	ENSG00000239754	CFB
14	29326590	29327907	-1	ENSG00000258065	RP11-30H9.1
10	99588235	99609555	-1	ENSG00000227356	LINC00866
20	740724	749131	-1	ENSG00000101276	SLC52A3
10	99635569	99635654	-1	ENSG00000265398	AL139239.1
6	168693510	168720434	-1	ENSG00000164488	DACT2
11	6220376	6221489	1	ENSG00000175485	OR52W1
10	100011780	100016332	1	ENSG00000230928	RP11-34A14.3
9	131644391	131680318	1	ENSG00000136802	LRRC8A
12	55886147	55887100	1	ENSG00000205327	OR6C68
10	100154975	100155064	-1	ENSG00000221419	MIR1287
10	100191049	100191117	-1	ENSG00000264610	MIR4685
11	6226796	6232362	1	ENSG00000180878	C11orf42
X	21857754	21903542	1	ENSG00000012174	MBTPS2
10	100772860	100773709	-1	ENSG00000236818	ARL5AP2
12	55944983	55946028	1	ENSG00000179626	OR6C4
1	209955661	209957904	-1	ENSG00000162757	C1orf74
7	43966037	43995735	1	ENSG00000078967	UBE2D4
5	130759614	130970929	-1	ENSG00000158987	RAPGEF6
10	100807396	100808076	1	ENSG00000234109	RPL7P36
2	27255778	27264563	1	ENSG00000119777	TMEM214
18	30517366	31021065	-1	ENSG00000166960	CCDC178
17	18996287	19000150	1	ENSG00000228157	AC007952.5
9	33025209	33039905	1	ENSG00000086061	DNAJA1
12	120565007	120632513	-1	ENSG00000089154	GCN1L1
10	103892787	103910082	1	ENSG00000148840	PPRC1
HG306_PATCH	113185251	113254266	1	ENSG00000262377	TTC12
10	92631473	92668312	1	ENSG00000148688	RPP30
HSCHR6_MHC_DBB	30634431	30645937	-1	ENSG00000234000	PPP1R18
1	209959036	209979465	-1	ENSG00000117595	IRF6
2	219135115	219211516	1	ENSG00000127838	PNKD
15	67835047	68099461	1	ENSG00000137764	MAP2K5
14	29370442	29370553	-1	ENSG00000207164	Y_RNA
14	100204030	100408397	1	ENSG00000066629	EML1
14	29406095	29497969	1	ENSG00000258028	RP11-148E17.1
20	814358	838106	1	ENSG00000125898	FAM110A
12	55968199	55969128	1	ENSG00000179615	OR2AP1
10	135093135	135125841	-1	ENSG00000130640	TUBGCP2
6	17393447	17558023	1	ENSG00000112186	CAP2
HSCHR17_4_CTG4	39221598	39222361	-1	ENSG00000263091	KRTAP2-4
14	29445042	29448130	-1	ENSG00000257523	CTD-2384A14.2
Y	13551375	13552752	1	ENSG00000270242	RP11-295P22.1
11	67118248	67124443	-1	ENSG00000175482	POLD4
HSCHR17_4_CTG4	39240638	39241794	1	ENSG00000266286	AC037482.2
11	6232565	6255941	-1	ENSG00000051009	FAM160A2
12	56030644	56031638	1	ENSG00000175398	OR10P1
Y	13629403	13629913	-1	ENSG00000271375	RP11-295P22.2
Y	13901758	13903233	-1	ENSG00000234385	RCC2P1
HSCHR17_4_CTG4	39254169	39254756	-1	ENSG00000261968	AC037482.3
12	114942681	114942992	-1	ENSG00000222982	RN7SKP216
14	29451509	29451616	-1	ENSG00000252065	RNU6-864P
Y	13947443	13947512	-1	ENSG00000265161	AC011293.1
12	114986659	114987657	1	ENSG00000255830	RP11-385N17.3
14	29734031	29850501	-1	ENSG00000257522	RP11-562L8.1
Y	14043242	14044475	-1	ENSG00000215583	ASS1P6
14	103798011	103798704	-1	ENSG00000259775	RP11-45P15.4
6	168841831	169073984	1	ENSG00000112562	SMOC2
14	103804186	103804311	1	ENSG00000272533	SNORA28
19	9577183	9609283	-1	ENSG00000198028	ZNF560
14	103830576	103831157	-1	ENSG00000259428	HMGB3P26
14	103840370	103841253	-1	ENSG00000243904	RP11-600F24.1
X	21874105	21876845	1	ENSG00000230797	YY2
14	103878456	103879098	-1	ENSG00000244691	RP11-600F24.2
12	56075330	56078395	1	ENSG00000170439	METTL7B
14	76702160	76729817	1	ENSG00000258454	RP11-361H10.3
10	101190948	101197874	1	ENSG00000224934	RP11-441O15.3
20	853296	896977	-1	ENSG00000101280	ANGPT4
14	76747286	76776409	-1	ENSG00000258402	RP11-516J2.1
7	99704693	99717464	-1	ENSG00000106290	TAF6
14	76814398	76814481	-1	ENSG00000212061	AC016543.1
8	19759228	19824769	1	ENSG00000175445	LPL
14	76821072	76821352	-1	ENSG00000263880	RN7SL747P
17	71239232	71240845	1	ENSG00000265010	RP11-661C3.2
14	76961706	77193055	-1	ENSG00000259124	RP11-187O7.3
17	71509824	71514909	1	ENSG00000264985	RP11-449L23.2
10	90424198	90438571	1	ENSG00000182333	LIPF
14	77100057	77100371	1	ENSG00000271423	CYCSP1
10	101286107	101290934	-1	ENSG00000257582	RP11-129J12.2
17	71515985	71517546	1	ENSG00000265780	RP11-449L23.3
14	77101118	77102004	-1	ENSG00000242952	RP11-187O7.1
17	71637165	71639245	1	ENSG00000264750	RP11-277J6.2
4	177105789	177116822	-1	ENSG00000150628	SPATA4
14	77156482	77157085	-1	ENSG00000258566	RP11-99E15.3
17	71658707	71659987	-1	ENSG00000265935	RP11-277J6.3
14	77177001	77227731	-1	ENSG00000258569	RP11-99E15.2
10	101286838	101288018	1	ENSG00000228778	RP11-129J12.1
17	19030782	19062489	1	ENSG00000189152	GRAPL
17	71733993	71752696	1	ENSG00000263574	CTD-2532D12.4
14	77240627	77247861	-1	ENSG00000259081	RP11-488C13.6
10	101361537	101361637	1	ENSG00000238588	snoU13
16	30832389	30833431	-1	ENSG00000260082	RP11-2C24.5
10	101380812	101381675	1	ENSG00000260475	RP11-85A1.3
10	95753746	96092580	1	ENSG00000138193	PLCE1
9	131683174	131704320	1	ENSG00000175287	PHYHD1
14	77245295	77248592	1	ENSG00000258610	RP11-488C13.7
1	150969025	150980851	-1	ENSG00000143409	FAM63A
10	101411746	101413662	-1	ENSG00000229278	RP11-483F11.7
12	56915713	56984745	1	ENSG00000076067	RBMS2
17	71746469	71824659	-1	ENSG00000177338	LINC00469
14	77248083	77253067	-1	ENSG00000258301	RP11-488C13.5
17	19092978	19093558	-1	ENSG00000264940	SNORD3C
10	101457164	101457706	-1	ENSG00000233690	EBAG9P1
16	30886543	30906541	1	ENSG00000260083	MIR4519
11	67131639	67141648	-1	ENSG00000175505	CLCF1
14	77352720	77353093	-1	ENSG00000241081	RP11-488C13.1
1	210001352	210030910	1	ENSG00000117597	DIEXF
14	77356606	77356956	1	ENSG00000223174	RN7SKP17
6	108362613	108487058	-1	ENSG00000081087	OSTM1
17	19107138	19117358	1	ENSG00000236022	RP11-160E2.16
14	77388183	77390992	-1	ENSG00000259058	RP11-488C13.4
19	19627036	19646885	1	ENSG00000258674	CTC-260F20.3
2	32090129	32236299	-1	ENSG00000162959	MEMO1
4	113206665	113363776	1	ENSG00000073331	ALPK1
19	9638667	9649303	-1	ENSG00000130818	ZNF426
14	77425981	77432145	1	ENSG00000258602	RP11-7F17.7
16	30886587	30886644	-1	ENSG00000265991	MIR4519
16	30887087	30906537	-1	ENSG00000262721	AC106782.20
X	21958691	22025798	1	ENSG00000102172	SMS
17	71782941	71796932	1	ENSG00000234721	AC125421.1
16	30905224	30905306	1	ENSG00000211591	MIR762
17	25950390	25967803	1	ENSG00000266728	AC015688.3
22	31677579	31688520	-1	ENSG00000100100	PIK3IP1
16	30915669	30921529	-1	ENSG00000230447	CTF2P
4	177134824	177198722	-1	ENSG00000164122	ASB5
13	41885341	41951166	1	ENSG00000172766	NAA16
17	71827711	71832158	-1	ENSG00000265927	CTD-2532D12.5
16	30930640	30934590	-1	ENSG00000260852	FBXL19-AS1
10	72058729	72142382	-1	ENSG00000172731	LRRC20
21	42733870	42781317	1	ENSG00000183486	MX2
17	71890888	71908017	-1	ENSG00000266765	CTD-2582D11.1
10	78629359	79398353	-1	ENSG00000156113	KCNMA1
20	939095	982907	-1	ENSG00000101282	RSPO4
11	61066923	61110068	-1	ENSG00000167986	DDB1
HG388_HG400_PATCH	111782965	111784816	1	ENSG00000262852	HSPB2
16	30959707	30967832	1	ENSG00000261487	AC135048.13
HSCHR6_MHC_DBB	33154182	33158409	1	ENSG00000228520	RING1
17	72039591	72150351	-1	ENSG00000266357	RP11-101O21.1
16	31054471	31061201	1	ENSG00000260911	RP11-196G11.2
HG388_HG400_PATCH	111783459	111797594	1	ENSG00000262978	HSPB2-C11orf52
16	31076816	31080567	1	ENSG00000261124	AC135050.5
1	1260136	1264277	1	ENSG00000224051	GLTPD1
10	27035522	27150016	-1	ENSG00000136754	ABI1
16	31120551	31120634	1	ENSG00000252809	AC135050.1
16	31129399	31130068	1	ENSG00000262766	RP11-196G11.4
15	20104587	20104812	1	ENSG00000258463	RP11-173D3.3
14	65381079	65411309	1	ENSG00000258289	CHURC1
19	19649057	19657468	1	ENSG00000160161	CILP2
15	20172667	20173605	-1	ENSG00000258706	SLC20A1P3
HSCHR5_2_CTG1	12574969	12824618	1	ENSG00000262032	CT49
16	31142754	31143198	1	ENSG00000261385	RP11-388M20.2
HG388_HG400_PATCH	111788755	111797595	1	ENSG00000262600	C11orf52
15	20178035	20178471	-1	ENSG00000259337	IGHV1OR15-2
16	31176969	31177248	1	ENSG00000263343	RP11-388M20.7
16	31185894	31186143	1	ENSG00000262366	NDUFA3P6
14	35591052	35743271	1	ENSG00000100890	KIAA0391
15	20251549	20253247	-1	ENSG00000259769	RP11-1360M22.2
19	9671029	9695209	-1	ENSG00000197961	ZNF121
HSCHR6_MHC_APD	32052787	32065237	-1	ENSG00000229341	TNXB
2	27714750	27718112	-1	ENSG00000115226	FNDC4
16	31193832	31194606	-1	ENSG00000260304	RP11-388M20.6
15	20278952	20279587	-1	ENSG00000258397	RP11-173D3.2
12	56546040	56553431	1	ENSG00000196465	MYL6B
12	114988567	114988654	-1	ENSG00000265632	AC069240.1
15	20300988	20301282	-1	ENSG00000239471	RN7SL584P
16	31207452	31208284	1	ENSG00000260060	RP11-388M20.1
12	115025999	115026607	1	ENSG00000258244	OSTF1P1
15	20333998	20353206	-1	ENSG00000258410	RP11-173D3.1
16	31237281	31238481	1	ENSG00000261925	RP11-388M20.9
Y	14077914	14108092	1	ENSG00000235649	MXRA5P1
5	70220768	70249769	1	ENSG00000172062	SMN1
9	33041762	33076665	-1	ENSG00000122692	SMU1
15	20359029	20366079	1	ENSG00000258780	BMS1P15
12	115059566	115060727	1	ENSG00000258254	RP11-162N7.1
16	1832902	1839192	1	ENSG00000095906	NUBP2
17	61780205	61829457	-1	ENSG00000125695	RP11-51F16.8
Y	14365457	14366162	1	ENSG00000236477	RPS24P1
15	20433873	20482756	-1	ENSG00000258628	RP11-492D6.3
19	48684027	48759203	-1	ENSG00000105483	CARD8
12	115095754	115095867	-1	ENSG00000199220	Y_RNA
HSCHR6_MHC_COX	33178689	33187788	1	ENSG00000237335	PFDN6
HSCHR6_MHC_QBL	30700508	30701863	-1	ENSG00000206478	IER3
12	115151616	115205762	1	ENSG00000257817	RP4-601P9.2
10	127524906	127585005	-1	ENSG00000089876	DHX32
Y	14373025	14378737	-1	ENSG00000232226	ARSFP1
12	115175509	115175603	1	ENSG00000252459	SNORA27
X	52541053	52546197	-1	ENSG00000204375	XAGE1E
12	115206479	115209656	1	ENSG00000257517	RP4-601P9.1
15	20487997	20496839	1	ENSG00000259156	CHEK2P2
HSCHR6_MHC_APD	32127476	32133491	-1	ENSG00000238056	PRRT1
Y	14394177	14394465	1	ENSG00000243980	RN7SL702P
11	112097088	112140678	1	ENSG00000150787	PTS
12	115515130	115517958	1	ENSG00000257958	RP11-25E2.1
20	1093906	1160596	1	ENSG00000125818	PSMF1
19	45165545	45187631	1	ENSG00000186567	CEACAM19
5	143550396	143865249	1	ENSG00000183775	KCTD16
Y	14442350	14443562	1	ENSG00000232730	FAM8A4P
HG388_HG400_PATCH	111797867	111893307	1	ENSG00000262277	DIXDC1
12	115700975	115708401	1	ENSG00000257519	RP11-116D17.2
5	159848829	159855748	1	ENSG00000164611	PTTG1
11	67159176	67165881	1	ENSG00000172613	RAD9A
19	19672522	19729725	-1	ENSG00000105717	PBX4
Y	14460540	14468226	1	ENSG00000224060	ARSEP1
3	146671746	146671865	-1	ENSG00000251800	U3
3	146714394	146714500	-1	ENSG00000207156	RNU6-505P
2	204192942	204312446	1	ENSG00000138443	ABI2
3	146994555	146995039	1	ENSG00000239412	RPL21P71
3	107046677	107048044	-1	ENSG00000241218	RP11-446H18.1
17	61822610	61853711	-1	ENSG00000108588	CCDC47
12	115737393	115738513	-1	ENSG00000271579	RP11-116D17.3
3	147104754	147105240	1	ENSG00000241202	ZIC4-AS1
15	20549989	20564419	1	ENSG00000258654	RP11-509A17.3
4	177241115	177253396	1	ENSG00000129128	SPCS3
Y	14474827	14499123	1	ENSG00000225117	ARSDP1
3	147308783	147309622	-1	ENSG00000240804	NPM1P28
3	147561910	147564444	-1	ENSG00000239661	RP11-78O22.1
1	53068044	53074723	1	ENSG00000116157	GPX7
15	20557339	20557434	-1	ENSG00000239083	snoU13
12	116007469	116019544	1	ENSG00000258108	RP11-1028N23.3
12	72187635	72193407	-1	ENSG00000257410	RP11-2H8.2
15	20563361	20563434	1	ENSG00000265002	AC026495.1
3	147629193	147629288	-1	ENSG00000221431	AC092925.1
2	202252581	202345569	1	ENSG00000082146	STRADB
12	116014481	116015420	1	ENSG00000258280	RP11-1028N23.2
12	72228814	72229176	-1	ENSG00000257991	RP11-2H8.3
3	147657791	147724542	1	ENSG00000239922	RP11-71N10.1
1	210111538	210337636	1	ENSG00000143469	SYT14
15	43398423	43513481	-1	ENSG00000166947	EPB42
12	72243008	72244208	-1	ENSG00000257802	MRS2P2
Y	14475147	14532255	-1	ENSG00000206159	GYG2P1
14	103991347	103995409	-1	ENSG00000260285	RP11-600F24.7
6	169615875	169654139	-1	ENSG00000186340	THBS2
6	33387847	33421466	1	ENSG00000197283	SYNGAP1
14	104016682	104016743	1	ENSG00000252469	RNU7-160P
14	104019758	104028214	1	ENSG00000258851	RP11-894P9.2
7	123914733	123927598	-1	ENSG00000243574	RP11-264K23.1
14	104033742	104033882	1	ENSG00000201184	RNU4-68P
5	32124810	32174456	-1	ENSG00000113384	GOLPH3
14	104042305	104042396	-1	ENSG00000264904	AL139300.1
7	123977434	123989914	-1	ENSG00000241324	RP5-921G16.2
14	104148699	104150352	-1	ENSG00000246451	RP11-894P9.1
10	30722866	30750762	1	ENSG00000107968	MAP3K8
22	31721790	31742218	-1	ENSG00000100105	PATZ1
HSCHR19_3_CTG3	22362752	22379435	-1	ENSG00000262942	ZNF676
12	116019866	116077539	-1	ENSG00000257407	RP11-1028N23.4
7	124116425	124117009	1	ENSG00000230268	SSU72P8
10	50507187	50535537	1	ENSG00000177354	C10orf71
14	65381203	65529368	1	ENSG00000257365	FNTB
HSCHR19_3_CTG3	22311550	22313125	-1	ENSG00000262774	ZNF92P2
14	77433863	77434108	-1	ENSG00000266553	RN7SL356P
12	116030409	116030788	-1	ENSG00000241656	UBA52P7
HSCHR19_3_CTG3	22320733	22321783	1	ENSG00000262856	PCGF7P
14	77435026	77435488	1	ENSG00000243225	RP11-7F17.1
1	53099016	53135355	1	ENSG00000182183	FAM159A
12	116155530	116155816	1	ENSG00000240205	RN7SL865P
18	31158579	31331156	1	ENSG00000141431	ASXL3
12	116193067	116237741	1	ENSG00000257781	RP11-110L15.1
4	76439156	76475683	1	ENSG00000174796	THAP6
3	141882414	141944449	-1	ENSG00000175066	GK5
HSCHR6_MHC_DBB	33195972	33217749	-1	ENSG00000228425	VPS52
3	195001452	195003470	-1	ENSG00000229325	ACAP2-IT1
3	183533664	183543382	-1	ENSG00000180834	MAP6D1
4	177604689	177713881	-1	ENSG00000150630	VEGFC
7	148700154	148725733	-1	ENSG00000155660	PDIA4
3	195070393	195070759	1	ENSG00000227433	AC069213.4
11	112118876	112131583	-1	ENSG00000188771	PLET1
2	113730780	113743242	1	ENSG00000136688	IL36G
3	195140165	195140275	-1	ENSG00000207368	Y_RNA
HSCHR17_4_CTG4	39258173	39258880	-1	ENSG00000262520	KRTAP4-16P
