chrom	chromstart	chromend	name	ensembl_gene_id	external_gene_name
chr3	132976031	132976032	26921	ENSG00000251011	RP11-402L6.1
chr4	98554973	98554974	26922	ENSG00000254044	RP11-681L8.1
chr3	75718082	75718083	26923	ENSG00000236138	RP11-413E6.7
chrX	71880320	71880321	26924	ENSG00000225858	RP1-172N19.3
chr11	34506084	34506085	26925	ENSG00000264667	AL137224.1
chr19	47617008	47617009	26926	ENSG00000130749	ZC3H4
chr7	29591137	29591138	26927	ENSG00000270196	RP11-550A18.1
chr11	1940792	1940793	26928	ENSG00000130595	TNNT3
chr19	32146366	32146367	26929	ENSG00000252780	RNA5SP471
chr12	126467919	126467920	26930	ENSG00000249267	LINC00939
chr2	198299814	198299815	26931	ENSG00000115524	SF3B1
chr3	75721542	75721543	26932	ENSG00000242516	LINC00960
chr11	34579470	34579471	26933	ENSG00000255271	RP4-594L9.2
chr6	144606837	144606838	26934	ENSG00000152818	UTRN
chr8	424455	424456	26935	ENSG00000272005	RP11-91J19.4
chr14	19742743	19742744	26936	ENSG00000257310	RP11-496I2.2
chr19	32278160	32278161	26937	ENSG00000201894	RNU6-967P
chr1	47697891	47697892	26938	ENSG00000162367	TAL1
chr6	52226219	52226220	26939	ENSG00000170915	PAQR8
chr4	98288077	98288078	26940	ENSG00000251620	STPG2-AS1
chr7	29724870	29724871	26941	ENSG00000225264	ZNRF2P2
chr17	33704696	33704697	26942	ENSG00000267315	RP11-686D22.6
chr19	32399189	32399190	26943	ENSG00000267012	CTC-360P9.1
chr14	19742775	19742776	26944	ENSG00000258781	RP11-496I2.4
chr3	27875626	27875627	26945	ENSG00000229243	AC098973.1
chrX	71908800	71908801	26946	ENSG00000231944	PHKA1-AS1
chr17	47448102	47448103	26947	ENSG00000262039	RP11-81K2.1
chr17	46035243	46035244	26948	ENSG00000167183	PRR15L
chr4	98407957	98407958	26949	ENSG00000271995	AC034154.1
chr2	110371782	110371783	26950	ENSG00000186522	SEPT10
chr12	30052836	30052837	26951	ENSG00000253052	U3
chr10	83992675	83992676	26952	ENSG00000225738	NRG3-AS1
chr14	19787427	19787428	26953	ENSG00000271632	RP11-496I2.7
chr17	33730024	33730025	26954	ENSG00000267711	RP11-686D22.5
chr4	98838551	98838552	26955	ENSG00000250293	CRYZP2
chr8	675876	675877	26956	ENSG00000254207	RP11-43A14.1
chr12	30353916	30353917	26957	ENSG00000257262	RP11-776A13.1
chr17	33731391	33731392	26958	ENSG00000267547	RP11-686D22.4
chr9	15422702	15422703	26959	ENSG00000164975	SNAPC3
chr14	19807414	19807415	26960	ENSG00000196143	OR11H13P
chr4	98946541	98946542	26961	ENSG00000242697	RPL5P12
chr3	141043055	141043056	26962	ENSG00000177311	ZBTB38
chr3	28070094	28070095	26963	ENSG00000235493	AC092415.1
chr11	34592423	34592424	26964	ENSG00000255427	RP11-350D17.2
chr12	56401443	56401444	26965	ENSG00000123411	IKZF4
chr17	33736786	33736787	26966	ENSG00000267745	RP11-686D22.8
chr12	30449639	30449640	26967	ENSG00000257756	RP11-776A13.3
chrX	71946189	71946190	26968	ENSG00000202482	U3
chr7	29665486	29665487	26969	ENSG00000223437	TMSB4XP3
chr3	75762464	75762465	26970	ENSG00000265592	RN7SL92P
chr17	48912011	48912012	26971	ENSG00000173714	WFIKKN2
chr11	34731147	34731148	26972	ENSG00000271369	RP11-350D17.3
chr3	75787431	75787432	26973	ENSG00000266396	MIR4273
chr9	130830484	130830485	26974	ENSG00000171169	NAIF1
chr14	19812176	19812177	26975	ENSG00000258188	RP11-146E13.4
chr11	34764453	34764454	26976	ENSG00000270491	RP4-743O11.1
chr4	98969706	98969707	26977	ENSG00000214904	DUTP8
chr3	28469934	28469935	26978	ENSG00000234048	FAM96AP1
chr14	19857069	19857070	26979	ENSG00000257749	CTD-2314B22.2
chr17	33734836	33734837	26980	ENSG00000267648	RP11-686D22.3
chr10	84100527	84100528	26981	ENSG00000207275	RNU6-441P
chr11	34963384	34963385	26982	ENSG00000251862	MIR1343
chr12	30459456	30459457	26983	ENSG00000251781	RNA5SP356
chr3	28489216	28489217	26984	ENSG00000230480	AC093142.2
chr8	687651	687652	26985	ENSG00000237647	ERICH1-AS1
chr10	84827826	84827827	26986	ENSG00000200774	RNU6-478P
chr4	99094935	99094936	26987	ENSG00000200658	Y_RNA
chr12	30473767	30473768	26988	ENSG00000257932	RP11-155I9.1
chr10	85074230	85074231	26989	ENSG00000234931	MARK2P15
chr11	64052175	64052176	26990	ENSG00000002330	BAD
chr19	40971746	40971747	26991	ENSG00000090013	BLVRB
chr4	99182780	99182781	26992	ENSG00000214559	RP11-323J4.1
chr11	35159578	35159579	26993	ENSG00000255521	RP4-607I7.1
chr17	33737246	33737247	26994	ENSG00000267102	RP11-686D22.7
chr17	43922256	43922257	26995	ENSG00000185294	SPPL2C
chrX	49644470	49644471	26996	ENSG00000242013	USP27X
chr12	30607852	30607853	26997	ENSG00000258202	RP11-776A13.2
chr4	99330441	99330442	26998	ENSG00000242318	RP11-810D13.1
chr10	85196884	85196885	26999	ENSG00000265268	AL356140.1
chr10	85435194	85435195	27000	ENSG00000233945	RP11-344L13.2
chr4	99417515	99417516	27001	ENSG00000251523	RP11-724M22.1
chr12	30908008	30908009	27002	ENSG00000246331	RP11-77I22.2
chr17	33787568	33787569	27003	ENSG00000267312	RP11-1094M14.7
chr14	100785706	100785707	27004	ENSG00000243976	RN7SL523P
chr10	85495262	85495263	27005	ENSG00000223565	RP11-344L13.1
chr21	35288283	35288284	27006	ENSG00000241837	ATP5O
chr4	99580055	99580056	27007	ENSG00000260641	RP11-1299A16.3
chr14	100789269	100789270	27008	ENSG00000263519	AL157871.1
chr10	85524114	85524115	27009	ENSG00000212324	RNU6-129P
chr12	30947977	30947978	27010	ENSG00000235884	LINC00941
chr2	26531415	26531416	27011	ENSG00000138018	EPT1
chr5	36001129	36001130	27012	ENSG00000145626	UGT3A1
chr10	85672677	85672678	27013	ENSG00000233258	RP11-219F10.1
chr14	100800127	100800128	27014	ENSG00000258666	RP11-638I2.8
chr3	28616282	28616283	27015	ENSG00000228214	LINC00693
chr11	35236531	35236532	27016	ENSG00000255443	RP1-68D18.4
chr2	24299396	24299397	27017	ENSG00000219626	FAM228B
chr14	19925347	19925348	27018	ENSG00000244306	CTD-2314B22.3
chr4	99635121	99635122	27019	ENSG00000249764	RP11-1299A16.1
chr14	100806169	100806170	27020	ENSG00000258521	RP11-638I2.9
chr1	69091	69092	27021	ENSG00000186092	OR4F5
chr19	55660721	55660722	27022	ENSG00000105048	TNNT1
chr1	23811060	23811061	27023	ENSG00000088280	ASAP3
chrX	71948645	71948646	27024	ENSG00000213698	RP1-172N19.4
chr4	99661893	99661894	27025	ENSG00000227118	BTF3P13
chr7	38726636	38726637	27026	ENSG00000164556	FAM183B
chr17	26695032	26695033	27027	ENSG00000273171	CTB-96E2.2
chr12	31014855	31014856	27028	ENSG00000258118	RP11-77I22.4
chr11	35234097	35234098	27029	ENSG00000251194	RP1-68D18.2
chrX	71960692	71960693	27030	ENSG00000201271	RNU1-112P
chr1	139378	139379	27031	ENSG00000237683	AL627309.1
chr17	48945338	48945339	27032	ENSG00000141232	TOB1
chr4	99830998	99830999	27033	ENSG00000249055	TBCAP3
chrX	71997432	71997433	27034	ENSG00000269911	FAM226B
chr11	35303360	35303361	27035	ENSG00000255004	RP1-68D18.3
chr10	116444761	116444762	27036	ENSG00000099204	ABLIM1
chr4	99850048	99850049	27037	ENSG00000263923	RP11-571L19.7
chrX	72002483	72002484	27038	ENSG00000229583	RP1-172N19.1
chrX	15353675	15353676	27039	ENSG00000165195	PIGA
chr14	100832965	100832966	27040	ENSG00000258581	RP11-638I2.10
chr1	367640	367641	27041	ENSG00000235249	OR4F29
chr4	99851137	99851138	27042	ENSG00000238449	AC019131.1
chr6	52285106	52285107	27043	ENSG00000096093	EFHC1
chr4	99877133	99877134	27044	ENSG00000214886	FAM177A1P1
chr17	61554422	61554423	27045	ENSG00000159640	ACE
chr8	91015455	91015456	27046	ENSG00000104320	NBN
chr16	16408067	16408068	27047	ENSG00000206706	Y_RNA
chr14	100872936	100872937	27048	ENSG00000258620	RP11-362L22.1
chr16	16450081	16450082	27049	ENSG00000227827	RP11-958N24.2
chr4	99888023	99888024	27050	ENSG00000252548	RNU7-149P
chr1	622052	622053	27051	ENSG00000185097	OR4F16
chrX	49687225	49687226	27052	ENSG00000171365	CLCN5
chr6	160183560	160183561	27053	ENSG00000112096	SOD2
chr2	102803433	102803434	27054	ENSG00000115598	IL1RL2
chr4	99898267	99898268	27055	ENSG00000251437	NDUFS5P4
chr20	62289163	62289164	27056	ENSG00000258366	RTEL1
chr8	1054882	1054883	27057	ENSG00000254269	CTD-2281E23.2
chr6	35182190	35182191	27058	ENSG00000146197	SCUBE3
chr17	47492245	47492246	27059	ENSG00000167085	PHB
chr4	99918538	99918539	27060	ENSG00000265213	MIR3684
chr7	75677369	75677370	27061	ENSG00000146701	MDH2
chr1	739136	739137	27062	ENSG00000269831	AL669831.1
chr16	85815504	85815505	27063	ENSG00000252311	RNU1-103P
chr15	31283809	31283810	27064	ENSG00000166912	MTMR10
chr16	85817988	85817989	27065	ENSG00000270184	RP11-568J23.5
chr22	19132196	19132197	27066	ENSG00000100056	DGCR14
chr1	818043	818044	27067	ENSG00000269308	AL645608.2
chr16	734528	734529	27068	ENSG00000161999	JMJD8
chrX	72028043	72028044	27069	ENSG00000225396	RP11-69A21.2
chr16	85826021	85826022	27070	ENSG00000270159	RP11-568J23.6
chrX	75005078	75005079	27071	ENSG00000186675	MAGEE2
chr17	18280976	18280977	27072	ENSG00000214860	EVPLL
chr7	99613204	99613205	27073	ENSG00000106261	ZKSCAN1
chr3	181223666	181223667	27074	ENSG00000235294	RPL7AP25
chr11	10772534	10772535	27075	ENSG00000198730	CTR9
chr6	41130923	41130924	27076	ENSG00000095970	TREM2
chr5	101834719	101834720	27077	ENSG00000205359	SLCO6A1
chr7	29689843	29689844	27078	ENSG00000227855	DPY19L2P3
chr3	181253668	181253669	27079	ENSG00000239381	RP11-4B14.3
chr16	85848667	85848668	27080	ENSG00000270698	RP11-568J23.7
chr19	32436303	32436304	27081	ENSG00000267094	CTC-360P9.5
chr16	85850141	85850142	27082	ENSG00000214259	RP11-568J23.1
chrX	75392771	75392772	27083	ENSG00000102390	PBDC1
chr19	32417479	32417480	27084	ENSG00000221504	AC011456.1
chr3	181531189	181531190	27085	ENSG00000266317	RN7SL703P
chr16	85969828	85969829	27086	ENSG00000268804	RP11-542M13.3
chr19	32457874	32457875	27087	ENSG00000267684	CTC-360P9.2
chr3	181540777	181540778	27088	ENSG00000199839	RNA5SP150
chr19	19006904	19006905	27089	ENSG00000130283	GDF1
chr17	26691378	26691379	27090	ENSG00000004139	SARM1
chr8	1198759	1198760	27091	ENSG00000254160	CTD-2281E23.3
chr3	181565672	181565673	27092	ENSG00000239805	RP11-252O18.2
chr16	86015356	86015357	27093	ENSG00000269667	RP11-542M13.2
chr19	32516696	32516697	27094	ENSG00000267489	CTC-360P9.4
chr8	1250828	1250829	27095	ENSG00000253640	CTD-2281E23.1
chr3	181584941	181584942	27096	ENSG00000213155	RP11-252O18.3
chr16	86123131	86123132	27097	ENSG00000261177	RP11-805I24.1
chr7	66119525	66119526	27098	ENSG00000226824	RP4-756H11.3
chr8	1317998	1317999	27099	ENSG00000260721	AF067845.1
chr16	86192403	86192404	27100	ENSG00000268078	RP11-805I24.4
chrX	72158003	72158004	27101	ENSG00000204119	LINC00684
chr19	32516768	32516769	27102	ENSG00000267779	CTC-360P9.3
chr12	112450969	112450970	27103	ENSG00000198270	TMEM116
chr16	86232518	86232519	27104	ENSG00000268505	RP11-805I24.3
chr1	860260	860261	27105	ENSG00000187634	SAMD11
chr7	66205371	66205372	27106	ENSG00000272831	RP11-792A8.4
chr16	86229787	86229788	27107	ENSG00000269186	LINC01082
chr1	42929001	42929002	27108	ENSG00000186409	CCDC30
chr7	66214063	66214064	27109	ENSG00000271064	RP11-792A8.3
chr3	181670131	181670132	27110	ENSG00000242512	RP11-416O18.1
chr7	66255450	66255451	27111	ENSG00000238841	snoU13
chr16	29817427	29817428	27112	ENSG00000103495	MAZ
chr7	66309812	66309813	27113	ENSG00000230583	GTF2IRD1P1
chr16	86256334	86256335	27114	ENSG00000270058	RP11-514D23.3
chr3	157154578	157154579	27115	ENSG00000163661	PTX3
chr3	172468472	172468473	27116	ENSG00000114346	ECT2
chr16	86309350	86309351	27117	ENSG00000268754	LINC01081
chr8	1570582	1570583	27118	ENSG00000253267	RP11-666I19.2
chr2	74757065	74757066	27119	ENSG00000115307	AUP1
chr19	32596821	32596822	27120	ENSG00000267204	AC011518.1
chrX	75648046	75648047	27121	ENSG00000198934	MAGEE1
chr16	86309128	86309129	27122	ENSG00000199949	Y_RNA
chr16	86320033	86320034	27123	ENSG00000268532	RP11-514D23.1
chr3	12810955	12810956	27124	ENSG00000088726	TMEM40
chr9	130830480	130830481	27125	ENSG00000148339	SLC25A25
chr19	32594489	32594490	27126	ENSG00000267133	AC011518.2
chr8	1678372	1678373	27127	ENSG00000254265	CTD-2336O2.2
chr14	19854816	19854817	27128	ENSG00000258198	RP11-146E13.3
chr12	31158937	31158938	27129	ENSG00000226472	RP11-551L14.4
chrX	76709648	76709649	27130	ENSG00000196468	FGF16
chr7	66313483	66313484	27131	ENSG00000232546	RP11-458F8.1
chr1	205538013	205538014	27132	ENSG00000174514	MFSD4
chr14	19883605	19883606	27133	ENSG00000257977	RP11-496I2.6
chr19	32734988	32734989	27134	ENSG00000200738	RNA5SP472
chr12	31165437	31165438	27135	ENSG00000256984	RP11-551L14.6
chr6	41168931	41168932	27136	ENSG00000112195	TREML2
chr7	29720443	29720444	27137	ENSG00000212024	MIR550A3
chr19	32868272	32868273	27138	ENSG00000263960	AC007773.1
chr7	29952144	29952145	27139	ENSG00000238906	snoU13
chr12	31226780	31226781	27140	ENSG00000245614	DDX11-AS1
chr7	140715027	140715028	27141	ENSG00000090263	MRPS33
chr16	86383288	86383289	27142	ENSG00000168367	LINC00917
chr7	30028216	30028217	27143	ENSG00000227014	AC007285.6
chr14	19889386	19889387	27144	ENSG00000215394	BMS1P18
chr12	31229949	31229950	27145	ENSG00000212533	SNORA75
chr12	31259763	31259764	27146	ENSG00000270926	RP11-551L14.7
chrY	21729199	21729200	27147	ENSG00000131002	TXLNG2P
chr4	130014472	130014473	27148	ENSG00000151470	C4orf33
chr7	38971993	38971994	27149	ENSG00000006715	VPS41
chr17	4046462	4046463	27150	ENSG00000167740	CYB5D2
chr12	54758270	54758271	27151	ENSG00000139572	GPR84
chr12	31359087	31359088	27152	ENSG00000177359	RP11-551L14.1
chr14	19972291	19972292	27153	ENSG00000257931	CTD-2311B13.7
chr3	157261035	157261036	27154	ENSG00000174899	C3orf55
chr13	32889480	32889481	27155	ENSG00000189167	ZAR1L
chr1	47779818	47779819	27156	ENSG00000123473	STIL
chr11	115803492	115803493	27157	ENSG00000257067	AP000797.4
chrX	15402497	15402498	27158	ENSG00000165197	FIGF
chr4	159191530	159191531	27159	ENSG00000251429	RP11-597D13.7
chr17	79490872	79490873	27160	ENSG00000184009	ACTG1
chr11	115821518	115821519	27161	ENSG00000244259	AP000797.1
chr21	35445524	35445525	27162	ENSG00000243927	MRPS6
chr11	115822208	115822209	27163	ENSG00000239600	AP000797.2
chr14	62606690	62606691	27164	ENSG00000259142	LINC00644
chr16	86380993	86380994	27165	ENSG00000269826	RP11-158I3.3
chr10	134145350	134145351	27166	ENSG00000165752	STK32C
chr14	62618975	62618976	27167	ENSG00000270852	RP11-355I22.8
chr11	116191061	116191062	27168	ENSG00000238625	snoU13
chr14	62981840	62981841	27169	ENSG00000258638	RP11-395B20.2
chr11	116371346	116371347	27170	ENSG00000236437	AP001891.1
chr17	43971748	43971749	27171	ENSG00000186868	MAPT
chr4	159316546	159316547	27172	ENSG00000199634	RNU4-79P
chr14	63072434	63072435	27173	ENSG00000258877	RP11-395B20.1
chr22	19118321	19118322	27174	ENSG00000206203	TSSK2
chr11	116510139	116510140	27175	ENSG00000237937	AP000770.1
chr4	159390738	159390739	27176	ENSG00000248387	RP11-781M16.1
chr9	15511016	15511017	27177	ENSG00000164985	PSIP1
chr14	63589725	63589726	27178	ENSG00000258995	RP11-1112J20.1
chr11	64037534	64037535	27179	ENSG00000173264	GPR137
chr12	62511738	62511739	27180	ENSG00000252883	SNORD112
chr12	62539423	62539424	27181	ENSG00000257880	RP11-769N19.2
chr4	159431059	159431060	27182	ENSG00000249901	RP11-781M16.2
chr11	66276550	66276551	27183	ENSG00000256349	CTD-3074O7.11
chr11	116644105	116644106	27184	ENSG00000226645	AP006216.10
chr14	63594931	63594932	27185	ENSG00000259093	RP11-1112J20.2
chr12	62629295	62629296	27186	ENSG00000258316	KLF17P1
chr4	159621843	159621844	27187	ENSG00000271817	U3
chr11	116646591	116646592	27188	ENSG00000231611	AP006216.11
chr12	62727977	62727978	27189	ENSG00000200814	RNU6-595P
chr22	19137795	19137796	27190	ENSG00000063515	GSC2
chr4	159715847	159715848	27191	ENSG00000206703	RNU6-128P
chr14	63699529	63699530	27192	ENSG00000265711	AL049871.1
chr12	62878711	62878712	27193	ENSG00000257568	RP11-863H1.1
chr11	116684718	116684719	27194	ENSG00000236267	AP006216.5
chr4	159921441	159921442	27195	ENSG00000221314	AC093700.1
chr3	181686247	181686248	27196	ENSG00000252257	RN7SKP265
chr19	40972148	40972149	27197	ENSG00000160460	SPTBN4
chr19	19030205	19030206	27198	ENSG00000105669	COPE
chr14	63766264	63766265	27199	ENSG00000258943	RP11-696D21.2
chr19	47616531	47616532	27200	ENSG00000142230	SAE1
chr4	159928271	159928272	27201	ENSG00000248988	RP11-815N9.2
chr3	181839672	181839673	27202	ENSG00000240478	RP11-416O18.2
chr8	1712667	1712668	27203	ENSG00000253982	CTD-2336O2.1
chr12	62939458	62939459	27204	ENSG00000202034	RNU6-399P
chr11	116706833	116706834	27205	ENSG00000235910	APOA1-AS
chr3	182082935	182082936	27206	ENSG00000242012	RP11-338L18.1
chr11	116761436	116761437	27207	ENSG00000231865	SIK3-IT1
chr4	159947291	159947292	27208	ENSG00000249367	FABP5P12
chr11	116886244	116886245	27209	ENSG00000264344	AP000936.2
chrX	72222694	72222695	27210	ENSG00000226725	RP11-493K23.1
chr11	116886613	116886614	27211	ENSG00000200537	RNY4P6
chr4	159985549	159985550	27212	ENSG00000206978	Y_RNA
chr17	60397245	60397246	27213	ENSG00000242123	RP11-51L5.1
chr8	17104080	17104081	27214	ENSG00000155975	VPS37A
chr11	116906766	116906767	27215	ENSG00000234268	AP000936.1
chr4	160044835	160044836	27216	ENSG00000266377	AC095064.1
chrX	77041701	77041702	27217	ENSG00000085224	ATRX
chr21	35445870	35445871	27218	ENSG00000272962	SLC5A3
chr11	116969703	116969704	27219	ENSG00000224077	AP000936.4
chrX	72300006	72300007	27220	ENSG00000231963	RP11-493K23.4
chr11	116989896	116989897	27221	ENSG00000225236	AP000936.5
chr19	43773681	43773682	27222	ENSG00000183668	PSG9
chr8	1765397	1765398	27223	ENSG00000207826	MIR596
chr11	117006244	117006245	27224	ENSG00000254851	RP11-109L13.1
chrX	72442960	72442961	27225	ENSG00000230311	AC004074.3
chr10	126138752	126138753	27226	ENSG00000229544	NKX1-2
chr8	1919563	1919564	27227	ENSG00000253696	KBTBD11-OT1
chr7	108524643	108524644	27228	ENSG00000205174	C7orf66
chr12	54785081	54785082	27229	ENSG00000161642	ZNF385A
chr11	35395812	35395813	27230	ENSG00000215380	AC090625.1
chr7	30114730	30114731	27231	ENSG00000231519	AC007285.7
chrX	72458544	72458545	27232	ENSG00000237014	AC004074.4
chr11	117014906	117014907	27233	ENSG00000254678	RP11-109L13.5
chr7	30180486	30180487	27234	ENSG00000230751	AC007036.4
chr22	19166342	19166343	27235	ENSG00000100075	SLC25A1
chr11	35440604	35440605	27236	ENSG00000255542	RP4-683L5.1
chr18	53332017	53332018	27237	ENSG00000196628	TCF4
chr11	117134515	117134516	27238	ENSG00000252992	SCARNA11
chr13	32889611	32889612	27239	ENSG00000139618	BRCA2
chr17	60459029	60459030	27240	ENSG00000239809	RP11-51L5.2
chr11	35606857	35606858	27241	ENSG00000254669	RP5-945I17.2
chr11	117198753	117198754	27242	ENSG00000250699	AP000892.4
chr7	108540654	108540655	27243	ENSG00000269185	FLJ00325
chr11	117207346	117207347	27244	ENSG00000271412	AP000892.8
chrX	15511686	15511687	27245	ENSG00000087842	PIR
chr11	117539198	117539199	27246	ENSG00000270403	RP11-35P15.1
chr8	1922802	1922803	27247	ENSG00000253764	RP11-439C15.4
chr11	35678242	35678243	27248	ENSG00000254686	RP1-276E15.1
chr17	60460465	60460466	27249	ENSG00000251981	RNU7-52P
chr11	117689158	117689159	27250	ENSG00000254844	RP11-728F11.3
chr11	35835882	35835883	27251	ENSG00000261355	RP11-698N11.4
chr20	5107432	5107433	27252	ENSG00000101290	CDS2
chr17	33797646	33797647	27253	ENSG00000267554	RP11-686D22.10
chrX	72494621	72494622	27254	ENSG00000225664	YWHAZP8
chr19	53665681	53665682	27255	ENSG00000268842	CTD-2245F17.2
chr5	134240596	134240597	27256	ENSG00000132570	PCBD2
chr21	35736323	35736324	27257	ENSG00000159197	KCNE2
chr1	205601089	205601090	27258	ENSG00000158711	ELK4
chr17	33805013	33805014	27259	ENSG00000267349	RP11-686D22.9
chr16	29823177	29823178	27260	ENSG00000167371	PRRT2
chr11	35883047	35883048	27261	ENSG00000186082	KRT18P14
chr19	53700364	53700365	27262	ENSG00000269051	CTD-2245F17.3
chr11	117704434	117704435	27263	ENSG00000254528	RP11-728F11.4
chr8	1922984	1922985	27264	ENSG00000270988	RP11-439C15.5
chr17	33817028	33817029	27265	ENSG00000267046	RP11-1094M14.9
chr11	35882293	35882294	27266	ENSG00000266590	AC090692.1
chr8	1981650	1981651	27267	ENSG00000253805	RP11-1049H7.2
chr16	740443	740444	27268	ENSG00000127580	WDR24
chr11	35940288	35940289	27269	ENSG00000254919	RP11-698N11.2
chr17	33825237	33825238	27270	ENSG00000267369	RP11-1094M14.8
chr2	24308730	24308731	27271	ENSG00000115129	TP53I3
chr19	53716241	53716242	27272	ENSG00000269001	ZNF818P
chr12	7818498	7818499	27273	ENSG00000111701	APOBEC1
chrX	72617472	72617473	27274	ENSG00000207486	RNU6-1044P
chr19	53728131	53728132	27275	ENSG00000267809	NDUFV2P1
chr17	33837288	33837289	27276	ENSG00000267074	RP11-1094M14.5
chr1	150335567	150335568	27277	ENSG00000163125	RPRD2
chrX	72694399	72694400	27278	ENSG00000233162	MORF4L1P6
chr11	35990225	35990226	27279	ENSG00000254672	RP5-916O11.3
chr2	102927962	102927963	27280	ENSG00000115602	IL1RL1
chr17	33842204	33842205	27281	ENSG00000255987	RP11-1094M14.4
chr7	111202572	111202573	27282	ENSG00000184903	IMMP2L
chr10	45551104	45551105	27283	ENSG00000270258	DUXAP4
chr19	53743928	53743929	27284	ENSG00000269288	CTD-2245F17.6
chr8	2369692	2369693	27285	ENSG00000253444	AC133633.2
chr10	45568988	45568989	27286	ENSG00000228462	RP11-445N18.3
chr17	33867815	33867816	27287	ENSG00000267035	RP11-1094M14.10
